Product-link,image,reference number,Product-name,Product-description,price,availability,
https://stang-parts.de/en/body-sheet-metal/2582-64-67-sparetire-mounting-plate-0842110128393.html,https://stang-parts.de/8922-home_default/64-67-sparetire-mounting-plate.jpg,C5ZZ-1424-B FDM1021A0,Spare Tire Mounting Kit Hold-down Plate 64-67,"Mounting washer spare wheel, Mustang 1964-1967",€6.46,In Stock,
https://stang-parts.de/en/interior/3820-cpfb-sunvisor-black-64-66-0842110133878.html,https://stang-parts.de/2924-home_default/cpfb-sunvisor-black-64-66.jpg,C5ZZ-6504104-BK,Cp/fb sunvisor (black) 64-66,"Sun visor black CP/FB (pair), Mustang 1964-1966",€121.18,In Stock,
https://stang-parts.de/en/interior/7389-cobra-snake-floor-mat-blacksilver-64-73-0842110106865.html,https://stang-parts.de/12207-home_default/cobra-snake-floor-mat-blacksilver-64-73.jpg,SNAKE-BK,Cobra snake floor mat black/silver 64-73,"65-73 floor mat set Cobra, black",€109.71,In Stock,
https://stang-parts.de/en/interior/3134-lower-dash-trim-mount-kit-64-65-0842110124708.html,https://stang-parts.de/2238-home_default/lower-dash-trim-mount-kit-64-65.jpg,C4DZ-6404561-K,Lower dash trim mount kit 64-65,"Mounting kit for dashboard trim strips, Mustang 1964-1965",€10.46,In Stock,
https://stang-parts.de/en/interior/7050-fastback-interior-trim-screw-kit-64-66-0842110167798.html,https://stang-parts.de/9037-home_default/fastback-interior-trim-screw-kit-64-66.jpg,ITS-65-FB,Fastback interior trim screw kit 64-66,"Screw set Fastback interior, Mustang 1964-1966",€17.59,In Stock,
https://stang-parts.de/en/interior/6259-hog-ring-upholstery-installation-kit-64-73-0842110177278.html,https://stang-parts.de/9091-home_default/hog-ring-upholstery-installation-kit-64-73.jpg,PLIERSET-E,Hog ring upholstery installation kit 64-73,"Pliers incl. clamps for installing seat covers, Mustang 1964-1973",€14.92,Out-of-Stock,
https://stang-parts.de/en/interior/8199-speedo-kilometer-overlay-kmh-64-65-0842110126320.html,https://stang-parts.de/7303-home_default/speedo-kilometer-overlay-kmh-64-65.jpg,C5DZ-10890-KM,"Speedo kilometer overlay - Km/h, 64-65","Tachoscheibe Bandtacho in km/h, Mustang 1964-1965",€68.57,Out-of-Stock,
https://stang-parts.de/en/heating-cooling/8187-heater-plate-retainers-64-66-0842110124906.html,https://stang-parts.de/8806-home_default/heater-plate-retainers-64-66.jpg,C4OA-18580-A,Heater plate retainers 64-66,"Clamping piece for chrome trim heater, Mustang 1964-1966",€13.35,In Stock,
https://stang-parts.de/en/lighting/8146-dome-lamp-assembly-65-70-0842110108937.html,https://stang-parts.de/8813-home_default/dome-lamp-assembly-65-70.jpg,C0AF-13A719-B,Dome lamp assembly 65-70,"Interior lighting in the sky, Mustang 1965-1970",€60.56,Out-of-Stock,
https://stang-parts.de/en/interior/8088-trunk-mat-plaid-65-66-0842110181794.html,https://stang-parts.de/8814-home_default/trunk-mat-plaid-65-66.jpg,TM-FM-CPCV-65P,Trunk mat plaid Coupe/Cabrio 65-66,"trunk mat coupe/convertible, Mustang 1965-1966",€51.87,Out-of-Stock,
https://stang-parts.de/en/interior/8003-coupecabrio-door-window-handle-64-65-0842110169259.html,https://stang-parts.de/7107-home_default/coupecabrio-door-window-handle-64-65.jpg,KIT-DH-2,Coupe/Cabrio door & window handle 64-65,"Door handle and window crank set, Mustang 1964-1965",€114.87,Last items in stock,
https://stang-parts.de/en/interior/7534-headlight-switch-retainer-65-66-0842110127570.html,https://stang-parts.de/6638-home_default/headlight-switch-retainer-65-66.jpg,C5ZZ-11650-A,Headlight switch retainer 65-66,"Cover fastening light switch, Mustang 1965-1966",€24.04,In Stock,
https://stang-parts.de/en/interior/6662-ash-tray-dash-64-66-0842110132826.html,https://stang-parts.de/5766-home_default/ash-tray-dash-64-66.jpg,C5ZZ-6204810-A,Ash tray (dash) 64-66,"Ashtray dashboard, Mustang 1964-1966",€67.91,Last items in stock,
https://stang-parts.de/en/interior/6404-fire-extinguisher-mount-silver-64-73-0842110165572.html,https://stang-parts.de/5508-home_default/fire-extinguisher-mount-silver-64-73.jpg,FIREX-MNT-S-DAG,Fire extinguisher mount (silver) 64-73,"Fire extinguisher bracket, Mustang 1964-1973",€110.64,Last items in stock,
https://stang-parts.de/en/interior/5799-door-window-handle-fastback-64-65-0842110169242.html,https://stang-parts.de/4903-home_default/door-window-handle-fastback-64-65.jpg,KIT-DH-1,"Door & window handle, Fastback 64-65","Door handles window cranks Fastback (set), Mustang 1964-1965",€80.36,Out-of-Stock,
https://stang-parts.de/en/interior/5796-convertible-interior-trim-screw-kit-64-66-0842110167774.html,https://stang-parts.de/9252-home_default/convertible-interior-trim-screw-kit-64-66.jpg,ITS-65-CV,Convertible interior trim screw kit 64-66,"Screw set interior convertible, Mustang 1964-1966",€17.59,In Stock,
https://stang-parts.de/en/interior/5723-pony-interior-screw-kit-64-66-0842110167804.html,https://stang-parts.de/4827-home_default/pony-interior-screw-kit-64-66.jpg,ITS-65-PO,Pony interior screw kit 64-66,"Screws pony interior (set), Mustang 1964-1966",€17.59,Out-of-Stock,
https://stang-parts.de/en/interior/5043-console-restoration-kit-64-66-0842110169679.html,https://stang-parts.de/4147-home_default/console-restoration-kit-64-66.jpg,KIT-TRN-3,Console restoration kit 64-66,"Overhaul kit center console, Mustang 1964-1966",€32.05,Out-of-Stock,
https://stang-parts.de/en/interior/4762-convertible-sun-visor-white-64-66-0842110113603.html,https://stang-parts.de/3866-home_default/convertible-sun-visor-white-64-66.jpg,C5ZZ-7604104-WT,"Convertible sun visor, white 64-66","Sun visor convertible (white / pair), Mustang 1964-1966",€108.20,Out-of-Stock,
https://stang-parts.de/en/interior/4585-bucket-seat-track-adjuster--0842110112613.html,https://stang-parts.de/3689-home_default/bucket-seat-track-adjuster-.jpg,C5ZZ-6561726-A,Bucket seat track adjuster 65-73,"Adjuster seat adjustment, Mustang 1965-1973",€16.03,In Stock,
https://stang-parts.de/en/interior/3899-standard-door-panel-black-pair-64-65-0842110135490.html,https://stang-parts.de/3003-home_default/standard-door-panel-black-pair-64-65.jpg,C5ZZ-65239423BK,Standard door panel black  pair 64-65,"Black door panels (pair), Mustang 1964-1965",€161.91,Out-of-Stock,
https://stang-parts.de/en/interior/3074-package-tray-64-68--0842110136473.html,https://stang-parts.de/9306-home_default/package-tray-64-68-.jpg,C5ZZ-6546656,Package tray 64-68,"Hutablage Coupe, Mustang 1964-1968",€24.04,Out-of-Stock,
https://stang-parts.de/en/interior/3825-console-flip-open-door-64-66--0842110134301.html,https://stang-parts.de/2929-home_default/console-flip-open-door-64-66-.jpg,C5ZZ-6506024-D 99220 FDM1025D0,Console flip open door 64-66,"Center console flap storage compartment, Mustang 1964-1966",€147.60,In Stock,
https://stang-parts.de/en/interior/3818-pony-kick-panel-trim-65-66-0842110133571.html,https://stang-parts.de/2922-home_default/pony-kick-panel-trim-65-66.jpg,C5ZZ-65023445SS,PONY kick panel trim 65-66,"Footwell trim, Mustang 1965-1966",€32.05,In Stock,
https://stang-parts.de/en/interior/3817-firewall-insulator-econ-64-66--0842110133465.html,https://stang-parts.de/9046-home_default/firewall-insulator-econ-64-66-.jpg,C5ZZ-6501670-A,Firewall insulator - ECON 64-66,"Insulation bulkhead, Mustang 1964-1966",€104.19,Out-of-Stock,
https://stang-parts.de/en/interior/3602-standard-glovebox-door-without-emblem-64-65--0842110134240.html,https://stang-parts.de/2706-home_default/standard-glovebox-door-without-emblem-64-65-.jpg,C5ZZ-6506024-AE,Standard glovebox door without emblem 64-65,"Glove compartment flap, Mustang 1964-1965",€138.91,Last items in stock,
https://stang-parts.de/en/interior/3597-watershield-coupe-64-66--0842110112705.html,https://stang-parts.de/9309-home_default/watershield-coupe-64-66-.jpg,C5ZZ-65-WS,Watershield (coupe) 64-66,"Door foil Coupe (set), Mustang 1964-1966",€27.17,In Stock,
https://stang-parts.de/en/interior/3589-data-plate-rivets-pair-64-69--0842110132833.html,https://stang-parts.de/9067-home_default/data-plate-rivets-pair-64-69-.jpg,C5ZZ-6223000-A,Data plate rivets pair 64-69,"Fastening rivet plate chassis number, Mustang 1964-1969",€12.02,In Stock,
https://stang-parts.de/en/heating-cooling/3433-heater-plate-knob-kit-64-66--0842110130457.html,https://stang-parts.de/9079-home_default/heater-plate-knob-kit-64-66-.jpg,C5ZZ-18A651-KIT,Heater plate & knob kit 64-66,"Heating Frame Control &amp; Buttons, Mustang 1964-1966",€69.00,Last items in stock,
https://stang-parts.de/en/interior/3416-console-ash-tray-64-66--0842110134196.html,https://stang-parts.de/9080-home_default/console-ash-tray-64-66-.jpg,C5ZZ-65048A42-A 99330 FDM1025F0,Console ash tray 64-66,"Ashtray center console, Mustang 1964-1966",€66.56,In Stock,
https://stang-parts.de/en/interior/3406--fastback-interior-quarter-panels-64-66-0842110133090.html,https://stang-parts.de/9311-home_default/-fastback-interior-quarter-panels-64-66.jpg,C5ZZ-63314867-A,Fastback Interior Quarter Panels 64-66,"Side panels Fastback (pair), Mustang 1964-1966",€475.50,Out-of-Stock,
https://stang-parts.de/en/lighting/3239-door-courtesy-light-65-66--0842110128157.html,https://stang-parts.de/2343-home_default/door-courtesy-light-65-66-.jpg,C5ZZ-13786 69190,Door courtesy light 65-66,"Lighting complete door - Pony, Mustang 1965-1966",€56.55,Out-of-Stock,
https://stang-parts.de/en/interior/3153--seat-track-plate-set-64-67-0842110127846.html,https://stang-parts.de/9122-home_default/-seat-track-plate-set-64-67.jpg,C5ZZ-13190-K,Seat track plate set 64-67,"Seat rail shims, Mustang 1964-1968",€18.48,In Stock,
https://stang-parts.de/en/convertible/3087-watershield-convertible-64-66--0842110114389.html,https://stang-parts.de/9315-home_default/watershield-convertible-64-66-.jpg,C5ZZ-76-WS,Watershield (Convertible) 64-66,"Door foil convertible, Mustang 1964-1966",€27.17,In Stock,
https://stang-parts.de/en/interior/3073-rear-seat-divider-64-68--0842110136466.html,https://stang-parts.de/9130-home_default/rear-seat-divider-64-68-.jpg,C5ZZ-6545728,Rear seat divider 64-68,"Divider rear seats - trunk Coupe, Mustang 1964-1968",€29.16,Out-of-Stock,
https://stang-parts.de/en/lighting/3046-shifter-indicator-lamp-65-66--0842110128959.html,https://stang-parts.de/9131-home_default/shifter-indicator-lamp-65-66-.jpg,C5ZZ-15A808-A FDM1025XD,Shifter Indicator lamp 65-66,"Gear indicator lighting, Mustang 1965-1966",€69.00,In Stock,
https://stang-parts.de/en/interior/2866-auto-console-shift-plate-64-66--0842110114600.html,https://stang-parts.de/1970-home_default/auto-console-shift-plate-64-66-.jpg,C5ZZ-7C309-A 99240 FDM1025B0,Auto console shift plate 64-66,"Center console insert automatic, Mustang 1964-1966",€130.23,In Stock,
https://stang-parts.de/en/interior/2422-pony-door-panel-trim-lh-65-66--0842110134806.html,https://stang-parts.de/1526-home_default/pony-door-panel-trim-lh-65-66-.jpg,C5ZZ-652043/71,Pony door panel trim (Lh) 65-66,"Trim strips door panel pony left, Mustang 1965-1966",€114.87,In Stock,
https://stang-parts.de/en/interior/2336-console-top-plate-long-64-66--0842110134134.html,https://stang-parts.de/9177-home_default/console-top-plate-long-64-66-.jpg,C5ZZ-6504567-C 99250 FDM1025C0,Console top plate (long) 64-66,"Cover center console, Mustang 1964-1966",€215.93,In Stock,
https://stang-parts.de/en/interior/2332-trap-door-hingespair-fastback-65-66--0842110133274.html,https://stang-parts.de/11778-home_default/trap-door-hingespair-fastback-65-66-.jpg,C5ZZ-6345702-A,"Trap door hinges,pair Fastback 65-66","Hinge divider flap folding rear seat, Mustang Fastback 1965-1966",€59.65,In Stock,
https://stang-parts.de/en/interior/2330-watershield-fastback-64-66--0842110133441.html,https://stang-parts.de/9178-home_default/watershield-fastback-64-66-.jpg,C5ZZ-63-WS,Watershield (fastback) 64-66,"Door foil Fastback (pair), Mustang 1964-1966",€20.48,Out-of-Stock,
https://stang-parts.de/en/interior/2137-1965-6-fastback-vent-slides-0842110133021.html,https://stang-parts.de/1241-home_default/1965-6-fastback-vent-slides.jpg,C5ZZ-63278C20/1,65-66 FASTBACK VENT SLIDES,"Slider vent opening side wall rear Fastback pair, Mustang 1965-1966",€78.59,Out-of-Stock,
https://stang-parts.de/en/interior/1972-door-sill-screw-kit-64-68--0842110101112.html,https://stang-parts.de/9210-home_default/door-sill-screw-kit-64-68-.jpg,376290-SK,Door Sill screw kit 64-68,"Screw set for door sills, Mustang 1964-1968",€7.79,Out-of-Stock,
https://stang-parts.de/en/interior/2082-seat-retainer-clip-set-64-70--0842110100597.html,https://stang-parts.de/9205-home_default/seat-retainer-clip-set-64-70-.jpg,352358-SK,Seat retainer clip set 64-70,"6Clips seat hinge (set), Mustang 1964-1970",€4.01,Out-of-Stock,
https://stang-parts.de/en/interior/1988--standard-upholstery-black-65-0842110103734.html,https://stang-parts.de/9322-home_default/-standard-upholstery-black-65.jpg,65FB-S-FULL-BK,Standard upholstery (black) 65,"Seat covers Fastback black complete, Mustang 1965",€441.90,Out-of-Stock,
https://stang-parts.de/en/interior/1971-door-sill-repair-screws-64-73--0842110101099.html,https://stang-parts.de/1075-home_default/door-sill-repair-screws-64-73-.jpg,376290-RK,Door sill repair screws 64-73,64-73 door sill plate screw,€3.34,Out-of-Stock,
https://stang-parts.de/en/body-sheet-metal/1850--spare-tire-mounting-kit-64-65-0842110125385.html,https://stang-parts.de/954-home_default/-spare-tire-mounting-kit-64-65.jpg,C4ZZ-14244862-K,Spare tire mounting kit 64-65,"Halter Reserved, Mustang 1964-1965",€18.48,Out-of-Stock,
https://stang-parts.de/en/interior/1733-full-set-coupe-upholstery-standard-black-64-65-0842110103444.html,https://stang-parts.de/9323-home_default/full-set-coupe-upholstery-standard-black-64-65.jpg,65CP-S-FULL-BK,"Full Set Coupe Upholstery (Standard, Black) 64-65","Seat covers coupe black complete, Mustang 1964-1965",€464.38,Out-of-Stock,
https://stang-parts.de/en/interior/437-door-panel-clip-set-pony--0842110101037.html,https://stang-parts.de/513-home_default/door-panel-clip-set-pony-.jpg,375553-K DC-375553-K,Door Panel Clip Set Pony 65-66,"Befestigungssatz      Türverkleidung Pony, Mustang 1965-1966 1965-1966 Pony, 1965 Mustang",€22.49,In Stock,
https://stang-parts.de/en/interior/201-fastback-trap-door-latch-65-68--0842110133281.html,https://stang-parts.de/237-home_default/fastback-trap-door-latch-65-68-.jpg,C5ZZ-6345704-A 52597 FDM1083TX,Fastback Trap Door Latch 65-68,Latch Folding Rear Seat Mustang 1965-1968,€48.76,In Stock,
https://stang-parts.de/en/interior/102-fastback-rear-seat-guide-65-66-0842110133403.html,https://stang-parts.de/122-home_default/fastback-rear-seat-guide-65-66.jpg,C5ZZ-63613B28-B,Fastback Rear Seat Guide 65-66,"Rear Seat Guides Fastback, Mustang 1965-1966",€11.35,In Stock,
https://stang-parts.de/en/transmission-clutch/2546-64-8-34-spd-dlx-shift-bezel-0842110125255.html,https://stang-parts.de/9343-home_default/64-8-34-spd-dlx-shift-bezel.jpg,C4ZB-7262-B,64-8 3&4 SPD DLX SHIFT BEZEL,"shift gate manual transmission Deluxe, Mustang 1964-1968",€59.65,Out-of-Stock,
https://stang-parts.de/en/transmission-clutch/7086-leather-shift-boot-64-68-0842110113276.html,https://stang-parts.de/9367-home_default/leather-shift-boot-64-68.jpg,C5ZZ-7277-L,Leather shift boot 64-68,"Shift boot manual transmission leather, Mustang 1964-1968",€57.88,Last items in stock,
https://stang-parts.de/en/interior/7080-pony-seat-cushion-65-66-0842110112439.html,https://stang-parts.de/6184-home_default/pony-seat-cushion-65-66.jpg,C5ZZ-6560050/1P,Pony seat cushion 65-66,"Seat cushion foam pony, Mustang 1965-1966",€108.86,Out-of-Stock,
https://stang-parts.de/en/interior/1968-65-73-seat-hinge-washer-0842110100924.html,https://stang-parts.de/9382-home_default/65-73-seat-hinge-washer.jpg,373249-S,65-73 SEAT HINGE WASHER,"Protective washers for seat hinge, Mustang 1965-1973",€5.12,In Stock,
https://stang-parts.de/en/interior/3994-65-gt-glovebox-door-w-o-emblem-0842110134271.html,https://stang-parts.de/3098-home_default/65-gt-glovebox-door-w-o-emblem.jpg,C5ZZ-6506024-BE 99916,65 GT GLOVEBOX DOOR W/O EMBLEM,"Glove compartment flap, Mustang 1965 GT",€163.41,Last items in stock,
https://stang-parts.de/en/interior/3824-64-66-glove-box-door-alum-face.html,https://stang-parts.de/9621-home_default/64-66-glove-box-door-alum-face.jpg,99915,64-66 GLOVE BOX DOOR-ALUM FACE,"Glove compartment flap pony wood look (woodgrain), Mustang 1964-1966",€134.69,In Stock,
https://stang-parts.de/en/body-sheet-metal/5965-a-pillar-windlace-retainer-65-66.html,https://stang-parts.de/9718-home_default/a-pillar-windlace-retainer-65-66.jpg,X3670A,A-Pillar Windlace Retainer 65-66,"Holder piping A-pillar, Mustang 1965-1966",€20.24,Out-of-Stock,
https://stang-parts.de/en/interior/3479-shift-boot-carbon-look-64-68--0842110187338.html,https://stang-parts.de/2583-home_default/shift-boot-carbon-look-64-68-.jpg,C5ZZ-7277-CF,SHIFT BOOT CARBON LOOK 64-68,"shift boot, manual transmission, carbon look, Mustang 1964-1968",€42.52,Out-of-Stock,
https://stang-parts.de/en/interior/2083-64-70-defroster-duct-clips-0842110100894.html,https://stang-parts.de/9838-home_default/64-70-defroster-duct-clips.jpg,372850-S,64-70 DEFROSTER DUCT CLIPS,"Clips air vents windshield, Mustang 1964-1970",€4.01,In Stock,
https://stang-parts.de/en/interior/3942-65-66-pony-keyblank-ignition-door-0842110135209.html,https://stang-parts.de/9842-home_default/65-66-pony-keyblank-ignition-door.jpg,C5ZZ-6522053-B,65-66 PONY KEYBLANK IGNITION / DOOR,"Key pony door/ignition lock, Mustang 1965-1966",€5.33,In Stock,
https://stang-parts.de/en/interior/2579-65-66-console-rear-lamp-assy-0842110128133.html,https://stang-parts.de/9871-home_default/65-66-console-rear-lamp-assy.jpg,C5ZZ-13707-A,65-66 CONSOLE REAR LAMP ASSY,"Rear center console lighting, Mustang 1965-1966",€66.33,Out-of-Stock,
https://stang-parts.de/en/interior/4303-64-73-fastback-rear-seat.html,https://stang-parts.de/9844-home_default/64-73-fastback-rear-seat.jpg,99815 FDM1043RF,64-73 FASTBACK REAR SEAT,"Rear seat frame Fastback, Mustang 1965-1970",€297.19,In Stock,
https://stang-parts.de/en/weatherstrip-rubber-parts/100-sun-visor-tips-64-73-0842110155573.html,https://stang-parts.de/120-home_default/sun-visor-tips-64-73.jpg,D1DZ-6204115-A DC-D1DZ-6204115,Sun Visor Tips 64-73,"Sun visor retainers, pair Mustang 1964-1973",€4.46,In Stock,
